"id","cancelled"
139756,"No Pilot"
139757,"Passenger"
139758,"Passenger"
139759,"Passenger"
139760,"Passenger"
139769,"No Driver"
139770,"No Pilot"
139771,"No Pilot"
139775,"No Driver"
139776,"No Driver"
139782,"No Driver"
139783,"No Driver"
139785,"Weather"
139786,"Weather"
139787,"Weather"
139788,"Weather"
139789,"Weather"
139790,"Weather"
139792,"No Driver"
139793,"No Driver"
139798,"Data Entry Error"
139799,"Data Entry Error"
139800,"Data Entry Error"
139801,"Weather"
139802,"Weather"
139803,"Weather"
139804,"Weather"
139813,"No Driver"
139814,"No Driver"
139816,"No Driver"
139819,"Passenger Concern"
139820,"Passenger Concern"
139821,"Passenger Concern"
139822,"Passenger Concern"
139824,"No Driver"
139825,"No Driver"
139827,"Passenger"
139828,"Passenger"
139829,"Passenger"
139830,"Passenger"
139831,"Passenger"
139832,"Passenger"
139835,"Passenger Concern"
139836,"Passenger Concern"
139839,"No Driver"
139840,"No Driver"
139843,"No Driver"
139844,"No Driver"
139846,"No Driver"
139849,"No Driver"
139850,"No Driver"
139858,"No Driver"
139859,"No Driver"
139862,"No Pilot"
139863,"No Pilot"
139864,"No Pilot"
139867,"Passenger Health"
139868,"Passenger Health"
139872,"No Driver"
139875,"Passenger Appt Change"
139876,"Passenger Appt Change"
139877,"Passenger Appt Change"
139878,"Passenger Appt Change"
139879,"Passenger Appt Change"
139880,"Passenger Appt Change"
139881,"Passenger Appt Change"
139882,"Passenger Appt Change"
139884,"No Driver"
139887,"Passenger"
139888,"Passenger"
139893,"No Driver"
139902,"No Driver"
139903,"No Driver"
139906,"Passenger"
139907,"Passenger"
139908,"Passenger"
139909,"Passenger"
139910,"Passenger"
139914,"No Driver"
139915,"No Driver"
139921,"No Pilot"
139923,"No Driver"
139924,"No Driver"
139926,"No Pilot Other Leg"
139927,"No Pilot Other Leg"
139928,"No Pilot Other Leg"
139929,"No Pilot Other Leg"
139931,"No Driver"
139932,"No Driver"
139937,"No Driver"
139938,"No Pilot"
139939,"Passenger"
139940,"No Driver"
139941,"Other Agency"
139942,"Other Agency"
139946,"Passenger Health"
139947,"Passenger Health"
139948,"Passenger Health"
139949,"Passenger Health"
139950,"Passenger"
139951,"Passenger"
139952,"Passenger"
139953,"Passenger"
139954,"Passenger"
139955,"Passenger"
139956,"Passenger"
139957,"Passenger"
139960,"Passenger"
139961,"Passenger"
139962,"Passenger"
139963,"Passenger"
139964,"Other Agency"
139965,"Other Agency"
139966,"Other Agency"
139981,"No Driver"
139982,"No Driver"
139997,"No Driver"
140001,"No Driver"
140003,"Passenger Health"
140004,"Passenger Health"
140010,"No Driver"
140011,"No Driver"
140014,"No Driver"
140015,"No Driver"
140017,"No Pilot"
140018,"No Pilot"
140019,"No Pilot"
140020,"No Pilot"
140022,"No Driver"
140023,"No Driver"
140034,"No Driver"
140035,"No Driver"
140038,"No Driver"
140043,"Passenger"
140044,"Passenger"
140045,"No Pilot"
140046,"No Pilot"
140047,"No Pilot"
140048,"No Pilot"
140049,"Passenger Appt Change"
140050,"Passenger Appt Change"
140051,"Passenger Appt Change"
140052,"Passenger Appt Change"
140053,"Passenger Appt Change"
140054,"Passenger Appt Change"
140055,"Passenger Appt Change"
140056,"Passenger Appt Change"
140072,"No Driver"
140074,"Passenger Appt Change"
140075,"Passenger Appt Change"
140076,"Passenger Appt Change"
140077,"Passenger Appt Change"
140078,"No Pilot"
140079,"No Pilot"
140082,"No Pilot"
140084,"No Pilot"
140085,"No Pilot"
140087,"No Pilot"
140110,"Self"
140111,"Passenger Health"
140112,"Passenger Health"
140113,"Passenger Health"
140114,"Passenger Health"
140122,"Passenger"
140123,"Passenger"
140124,"Passenger"
140125,"Passenger"
140126,"Passenger"
140127,"Passenger"
140129,"No Driver"
140130,"No Driver"
140133,"No Driver"
140134,"No Driver"
140141,"Passenger"
140142,"No Pilot"
140143,"No Pilot"
140154,"No Pilot"
140155,"No Pilot"
140156,"No Pilot"
140157,"No Pilot Other Leg"
140158,"No Pilot Other Leg"
140159,"Other Agency"
140161,"No Driver"
140162,"No Driver"
140167,"No Driver"
140169,"Passenger Concern"
140170,"Passenger Concern"
140171,"Passenger Concern"
140172,"Passenger Concern"
140173,"Passenger Concern"
140174,"Passenger Concern"
140179,"Passenger Health"
140181,"Passenger Health"
140182,"Passenger"
140183,"Passenger"
140184,"Passenger"
140185,"Passenger"
140187,"No Driver"
140188,"No Driver"
140190,"No Pilot"
140191,"No Pilot"
140192,"No Pilot"
140193,"No Pilot"
140204,"Passenger Health"
140205,"Passenger"
140215,"Passenger"
140216,"Passenger"
140217,"Passenger"
140218,"Passenger"
140221,"No Driver"
140222,"No Driver"
140225,"Weather"
140226,"Weather"
140227,"Weather"
140228,"Weather"
140229,"Passenger Appt Change"
140230,"Passenger Appt Change"
140231,"Passenger Appt Change"
140232,"Passenger Appt Change"
140233,"Passenger"
140236,"Passenger"
140237,"Passenger"
140238,"Passenger"
140239,"Passenger"
140240,"Passenger"
140251,"No Pilot"
140252,"No Pilot"
140257,"Data Entry Error"
140258,"Data Entry Error"
140272,"No Driver"
140286,"No Driver"
140287,"No Driver"
140290,"No Driver"
140291,"No Driver"
140294,"No Driver"
140296,"No Driver"
140297,"No Driver"
140300,"No Driver"
140301,"No Driver"
140303,"Weather"
140304,"Weather"
140305,"Passenger Health"
140306,"Passenger Health"
140307,"Passenger Health"
140308,"Passenger Health"
140309,"Passenger Health"
140310,"Passenger Health"
140311,"Passenger Health"
140312,"Passenger Health"
140313,"Passenger Health"
140314,"Passenger Health"
140315,"Passenger"
140316,"No Pilot"
140319,"No Pilot"
140321,"No Driver"
140323,"Passenger Concern"
140324,"Passenger Concern"
140325,"Passenger Concern"
140336,"Passenger"
140337,"Passenger"
140338,"Passenger"
140339,"Passenger"
140344,"No Driver"
140346,"Passenger"
140347,"Passenger"
140354,"Passenger Appt Change"
140355,"Passenger Appt Change"
140356,"Passenger Appt Change"
140357,"Passenger Appt Change"
140362,"Weather"
140363,"Weather"
140364,"Weather"
140369,"Weather"
140370,"Weather"
140371,"Weather"
140372,"Weather"
140373,"Data Entry Error"
140374,"Data Entry Error"
140375,"Data Entry Error"
140378,"Data Entry Error"
140379,"Data Entry Error"
140380,"Data Entry Error"
140382,"Passenger"
140385,"No Pilot"
140386,"No Pilot Other Leg"
140392,"Other Agency"
140393,"Other Agency"
140394,"Other Agency"
140395,"Weather"
140396,"Weather"
140397,"Weather"
140398,"Weather"
140405,"Passenger"
140428,"Passenger Concern"
140429,"Passenger Concern"
140430,"Passenger Concern"
140431,"Passenger Concern"
140438,"Data Entry Error"
140439,"Data Entry Error"
140448,"No Driver"
140453,"Passenger"
140454,"No Driver"
140458,"No Driver"
140459,"No Driver"
140461,"Passenger"
140465,"No Driver"
140469,"Passenger Appt Change"
140470,"Passenger Appt Change"
140471,"Passenger Appt Change"
140472,"Passenger Appt Change"
140473,"Passenger Appt Change"
140478,"Weather"
140479,"No Driver"
140480,"No Driver"
140481,"Weather Other Leg"
140482,"Passenger Health"
140483,"Passenger Health"
140484,"Passenger Health"
140485,"Passenger Health"
140487,"Passenger"
140491,"Passenger"
140492,"No Driver"
140497,"Passenger Appt Change"
140498,"Passenger Appt Change"
140499,"Passenger Appt Change"
140500,"Passenger Appt Change"
140501,"Passenger Appt Change"
140502,"Passenger Appt Change"
140510,"Weather"
140511,"Passenger Appt Change"
140512,"Passenger Appt Change"
140513,"Passenger Appt Change"
140514,"Passenger Appt Change"
140515,"No Pilot"
140516,"No Pilot Other Leg"
140517,"No Pilot Other Leg"
140518,"No Driver"
140530,"Passenger"
140531,"Passenger"
140532,"Passenger"
140533,"Passenger"
140534,"Passenger"
140535,"Passenger"
140536,"Passenger"
140537,"Passenger"
140538,"Passenger"
140539,"Passenger"
140540,"Passenger Health"
140541,"Passenger Health"
140542,"Passenger Health"
140543,"Passenger Health"
140548,"No Driver"
140549,"No Driver"
140551,"Self"
140552,"Self"
140553,"Self"
140554,"Self"
140555,"Self"
140556,"Self"
140558,"Passenger"
140559,"Passenger"
140560,"Passenger"
140561,"Passenger"
140562,"Passenger"
140563,"Passenger"
140564,"Data Entry Error"
140565,"Data Entry Error"
140566,"Data Entry Error"
140569,"No Driver"
140570,"No Driver"
140576,"No Driver"
140577,"Passenger"
140578,"Passenger"
140579,"Passenger"
140580,"Passenger"
140586,"No Driver"
140587,"No Driver"
140589,"Passenger Appt Change"
140590,"Passenger Appt Change"
140591,"Passenger Appt Change"
140592,"Passenger Appt Change"
140593,"Passenger Appt Change"
140594,"Passenger Appt Change"
140598,"Weather"
140599,"Weather"
140600,"Weather"
140607,"Passenger"
140608,"Passenger"
140609,"Passenger"
140610,"Passenger"
140612,"No Driver"
140615,"Passenger"
140616,"Passenger"
140617,"Other Agency"
140618,"Other Agency"
140619,"Other Agency"
140620,"Other Agency"
140621,"Other Agency"
140622,"Other Agency"
140625,"No Driver"
140626,"No Driver"
140632,"No Pilot"
140633,"No Driver"
140634,"No Driver"
140637,"No Driver"
140638,"No Driver"
140642,"No Pilot"
140643,"No Pilot"
140644,"No Pilot"
140645,"No Pilot"
140656,"No Driver"
140657,"No Driver"
140659,"No Driver"
140673,"Passenger"
140678,"Other Agency"
140679,"No Pilot"
140683,"No Driver"
140686,"Passenger"
140687,"Passenger"
140691,"No Driver"
140695,"Data Entry Error"
140696,"Data Entry Error"
140698,"Self"
140700,"Weather"
140701,"No Pilot"
140702,"No Pilot"
140703,"No Pilot"
140704,"Self"
140705,"Self"
140706,"Data Entry Error"
140707,"Data Entry Error"
140708,"Data Entry Error"
140709,"Data Entry Error"
140710,"Data Entry Error"
140711,"Data Entry Error"
140712,"Self"
140713,"Self"
140719,"No Driver"
140720,"No Driver"
140726,"Data Entry Error"
140727,"Passenger"
140728,"Passenger"
140729,"Passenger"
140730,"Passenger"
140731,"Passenger"
140732,"Passenger"
140733,"Passenger"
140734,"Passenger"
140735,"Passenger"
140736,"Weather"
140737,"Weather"
140738,"Weather"
140739,"Weather"
140740,"Other Agency"
140741,"Other Agency"
140742,"Other Agency"
140743,"Other Agency"
140744,"Weather"
140745,"Weather"
140746,"Weather"
140747,"Weather"
140750,"No Driver"
140753,"No Driver"
140754,"No Driver"
140757,"No Driver"
140758,"No Driver"
140761,"No Driver"
140762,"No Driver"
140764,"Passenger"
140765,"Passenger"
140770,"No Driver"
140773,"Weather"
140774,"Weather"
140775,"Weather Other Leg"
140776,"Weather Other Leg"
140778,"Self"
140779,"No Pilot"
140781,"No Pilot"
140787,"Weather"
140788,"Weather"
140789,"Passenger Health"
140790,"Passenger Health"
140791,"Passenger Health"
140793,"Passenger Health"
140794,"Passenger Health"
140797,"No Driver"
140799,"Weather"
140800,"Weather"
140801,"Weather"
140802,"Weather"
140803,"Weather"
140804,"Weather"
140805,"Passenger Concern"
140806,"Passenger Concern"
140807,"Passenger Concern"
140808,"Passenger Concern"
140814,"No Driver"
140815,"No Driver"
140818,"Weather"
140821,"No Driver"
140822,"No Driver"
140825,"No Pilot"
140826,"No Pilot"
140828,"No Pilot"
140837,"Weather"
140841,"No Driver"
140842,"No Driver"
140847,"Weather"
140854,"No Driver"
140858,"No Driver"
140872,"No Driver"
140875,"No Driver"
140876,"Other Agency"
140877,"Other Agency"
140878,"Other Agency"
140879,"Other Agency"
140880,"Other Agency"
140881,"Other Agency"
140882,"Other Agency"
140883,"Other Agency"
140884,"Other Agency"
140885,"Other Agency"
140886,"Other Agency"
140887,"Other Agency"
140896,"Weather"
140916,"No Pilot"
140917,"No Pilot"
140918,"No Pilot"
140919,"No Pilot"
140922,"Weather"
140923,"Weather"
140924,"Weather"
140925,"Weather"
140933,"No Pilot Other Leg"
140934,"No Driver"
140950,"Passenger"
140951,"Passenger"
140952,"Passenger"
140953,"Passenger"
140955,"No Driver"
140965,"No Driver"
140966,"Weather"
140967,"Weather"
140968,"Weather"
140969,"Weather"
140970,"Weather"
140971,"Weather"
140972,"Weather"
140973,"Weather"
140974,"Passenger Health"
140975,"Passenger Health"
140976,"No Driver"
140977,"Passenger"
140983,"No Driver"
140984,"No Driver"
140987,"Weather"
140988,"Weather"
140995,"No Driver"
140996,"No Driver"
141000,"Passenger"
141001,"No Driver"
141003,"Passenger"
141004,"Passenger"
141005,"Passenger"
141006,"Passenger"
141007,"Passenger"
141008,"Passenger"
141014,"No Driver"
141015,"No Driver"
141018,"No Driver"
141019,"No Driver"
141021,"Passenger Health"
141022,"Passenger Health"
141023,"Passenger Health"
141024,"Passenger Health"
141025,"Passenger Health"
141026,"Passenger Health"
141027,"Data Entry Error"
141028,"Data Entry Error"
141029,"No Pilot"
141030,"No Pilot Other Leg"
141046,"Weather"
141047,"Passenger Concern"
141048,"Passenger Concern"
141050,"Mechanical: "
141053,"Passenger"
141054,"Passenger"
141055,"Weather"
141056,"No Pilot"
141063,"No Pilot"
141064,"No Pilot"
141065,"No Pilot"
141066,"No Pilot"
141075,"Passenger"
141076,"Passenger"
141077,"Passenger Appt Change"
141078,"Passenger Appt Change"
141079,"Passenger Appt Change"
141080,"Passenger Appt Change"
141093,"No Driver"
141094,"No Driver"
141109,"Passenger Appt Change"
141110,"Passenger Appt Change"
141111,"Passenger Appt Change"
141112,"Passenger Appt Change"
141115,"No Driver"
141117,"Passenger Health"
141118,"Passenger Health"
141119,"Passenger Health"
141120,"Passenger Health"
141121,"Self"
141122,"Self"
141123,"Self"
141124,"Self"
141125,"Self"
141126,"Self"
141127,"Self"
141128,"Self"
141129,"Passenger Health"
141130,"Passenger Health"
141131,"Passenger Health"
141132,"Passenger Health"
141133,"Passenger Health"
141134,"Passenger Health"
141135,"Passenger Health"
141136,"Passenger Health"
141137,"Passenger Health"
141138,"Passenger Health"
141139,"Passenger Health"
141140,"Passenger Health"
141141,"Passenger Health"
141142,"Passenger Health"
141143,"Passenger Health"
141144,"Passenger Health"
141145,"Passenger"
141146,"Passenger"
141147,"Passenger"
141148,"Passenger"
141149,"Passenger Health"
141150,"Passenger Health"
141151,"Passenger Health"
141152,"Passenger Health"
141153,"Passenger Health"
141154,"Passenger Health"
141155,"Passenger Health"
141156,"Passenger Health"
141157,"Passenger Health"
141158,"Passenger Health"
141159,"Passenger Health"
141160,"Passenger Health"
141165,"Passenger Health"
141166,"Passenger Health"
141167,"Passenger Health"
141168,"Passenger Health"
141169,"Passenger Health"
141170,"Passenger Health"
141187,"Passenger"
141188,"Passenger"
141189,"Passenger"
141190,"Passenger"
141191,"Short Notice"
141192,"Short Notice"
141194,"No Driver"
141195,"No Driver"
141202,"Passenger"
141203,"Passenger"
141211,"Passenger"
141212,"Passenger"
141213,"Passenger"
141214,"Passenger"
141216,"No Driver"
141217,"No Driver"
141227,"Weather"
141228,"Weather"
141229,"Weather"
141230,"Weather"
141231,"Passenger Concern"
141233,"Passenger Concern"
141234,"No Driver"
141253,"Passenger"
141254,"Passenger"
141255,"Passenger"
141256,"Passenger"
141257,"Passenger"
141258,"Passenger"
141259,"Passenger"
141260,"Passenger"
141261,"No Pilot"
141262,"No Pilot"
141263,"No Pilot"
141264,"No Pilot"
141265,"Passenger Health"
141266,"Passenger Health"
141269,"No Pilot"
141270,"No Pilot"
141273,"No Driver"
141274,"No Driver"
141277,"No Driver"
141278,"Data Entry Error"
141279,"Data Entry Error"
141280,"Data Entry Error"
141281,"Data Entry Error"
141283,"No Driver"
141284,"No Driver"
141285,"No Pilot"
141286,"No Pilot Other Leg"
141287,"No Pilot"
141288,"No Driver"
141292,"No Driver"
141296,"Passenger"
141297,"Passenger"
141298,"Passenger"
141299,"Passenger"
141306,"Weather"
141307,"Weather"
141308,"Weather"
141309,"Weather"
141310,"Weather"
141311,"Weather"
141312,"No Driver"
141313,"Data Entry Error"
141314,"Data Entry Error"
141315,"No Driver"
141321,"No Driver"
141322,"No Driver"
141324,"Weather"
141325,"Weather"
141326,"Weather"
141327,"Weather"
141332,"No Pilot"
141333,"No Pilot"
141335,"Passenger Health"
141338,"No Driver"
141339,"No Driver"
141342,"No Driver"
141343,"No Pilot"
141344,"No Pilot"
141351,"No Driver"
141352,"No Driver"
141355,"No Driver"
141356,"Weather"
141357,"Weather"
141361,"No Driver"
141363,"No Driver"
141364,"No Driver"
141366,"Mechanical: "
141367,"Mechanical: "
141368,"Mechanical: "
141369,"Mechanical: "
141377,"Passenger Appt Change"
141378,"Passenger Appt Change"
141379,"Passenger Appt Change"
141380,"Passenger Appt Change"
141381,"Passenger"
141382,"Passenger"
141383,"Passenger"
141384,"Passenger"
141387,"No Pilot"
141388,"No Pilot"
141389,"No Pilot"
141390,"No Pilot"
141395,"No Pilot"
141398,"Passenger"
141399,"Passenger"
141400,"Passenger"
141401,"Passenger"
141402,"Weather"
141403,"Weather"
141404,"Weather Other Leg"
141405,"Weather Other Leg"
141410,"No Driver"
141413,"Passenger Appt Change"
141414,"Passenger Appt Change"
141415,"Passenger Appt Change"
141416,"Passenger Appt Change"
141417,"Passenger Health"
141418,"Passenger Health"
141419,"Passenger Health"
141420,"Passenger Health"
141421,"Passenger Health"
141422,"Passenger Health"
141423,"Passenger Appt Change"
141426,"Passenger Appt Change"
141428,"Passenger Concern"
141429,"Passenger Concern"
141430,"Passenger Concern"
141431,"Passenger Concern"
141432,"Passenger Concern"
141433,"Weather"
141434,"Weather"
141435,"Weather"
141436,"Weather"
141437,"Weather"
141440,"Weather Other Leg"
141441,"Data Entry Error"
141442,"Data Entry Error"
141445,"No Driver"
141447,"Weather"
141448,"Weather"
141449,"Weather"
141450,"Weather"
141451,"Weather"
141452,"Weather"
141453,"Weather"
141454,"Weather"
141456,"No Driver"
141458,"Passenger"
141465,"No Driver"
141466,"No Driver"
141468,"No Pilot"
141469,"No Pilot"
141470,"Passenger"
141471,"Passenger"
141473,"Passenger"
141474,"Passenger"
141476,"No Driver"
141477,"Passenger Health"
141478,"Passenger Health"
141479,"Passenger"
141480,"Passenger"
141485,"Passenger"
141489,"No Driver"
141514,"Passenger"
141515,"Passenger"
141519,"No Driver"
141520,"No Driver"
141530,"Weather Other Leg"
141531,"Weather"
141532,"No Pilot"
141533,"No Pilot"
141534,"No Pilot"
141535,"No Pilot"
141536,"Weather"
141537,"Weather"
141538,"Weather"
141539,"Weather"
141540,"No Pilot"
141541,"No Pilot"
141544,"No Driver"
141546,"Passenger"
141547,"Passenger"
141548,"Passenger"
141549,"Passenger"
141550,"Weather"
141551,"Data Entry Error"
141552,"Data Entry Error"
141553,"Weather Other Leg"
141554,"Passenger Concern"
141555,"Passenger Concern"
141556,"Passenger Concern"
141557,"Passenger Concern"
141559,"No Driver"
141560,"No Driver"
141562,"Other Agency"
141563,"Other Agency"
141564,"Other Agency"
141574,"No Pilot Other Leg"
141575,"No Pilot Other Leg"
141576,"No Pilot Other Leg"
141580,"Passenger"
141581,"Passenger"
141588,"Passenger"
141589,"Passenger"
141590,"Passenger"
141591,"Passenger"
141592,"Mechanical: "
141593,"Mechanical: "
141595,"Mechanical: "
141596,"Mechanical: "
141597,"No Driver"
141605,"Data Entry Error"
141606,"No Pilot"
141608,"Weather"
141612,"Other Agency"
141615,"No Pilot"
141616,"Weather"
141617,"Weather"
141621,"Other Agency"
141627,"Passenger Health"
141628,"Passenger Health"
141629,"Passenger Health"
141630,"Passenger Health"
141633,"Passenger"
141634,"Passenger"
141649,"No Driver"
141650,"No Driver"
141656,"Self"
141658,"No Driver"
141659,"No Driver"
141660,"Weather Other Leg"
141661,"Self"
141662,"Self"
141663,"Self"
141688,"No Driver"
141692,"No Driver"
141693,"No Driver"
141695,"Passenger Appt Change"
141696,"Passenger Appt Change"
141697,"Passenger Appt Change"
141698,"Passenger Appt Change"
141699,"Passenger Appt Change"
141700,"Passenger Appt Change"
141701,"Passenger Appt Change"
141702,"Passenger Appt Change"
141703,"Passenger"
141704,"Passenger"
141705,"Passenger"
141706,"Passenger"
141711,"Data Entry Error"
141712,"Passenger Appt Change"
141718,"No Driver"
141719,"No Driver"
141721,"Weather"
141722,"Weather"
141723,"Weather"
141724,"Weather"
141725,"Weather"
141726,"Weather"
141727,"Weather"
141728,"Weather"
141730,"No Driver"
141731,"No Driver"
141734,"No Driver"
141735,"No Driver"
141737,"Other Agency"
141738,"Other Agency"
141739,"Other Agency"
141740,"Other Agency"
141741,"Other Agency"
141742,"Other Agency"
141745,"No Driver"
141756,"No Driver"
141757,"No Driver"
141759,"No Pilot"
141760,"No Pilot"
141761,"No Pilot"
141762,"No Pilot"
141764,"No Driver"
141765,"No Driver"
141773,"No Driver"
141774,"No Driver"
141776,"Weather"
141792,"No Driver"
141793,"No Driver"
141798,"No Driver"
141799,"No Driver"
141807,"Weather"
141808,"Weather"
141809,"Weather"
141810,"Weather"
141812,"Passenger"
141813,"Passenger"
141823,"No Driver"
141829,"No Pilot"
141834,"Weather"
141835,"Weather"
141836,"Weather"
141837,"Weather"
141847,"No Pilot"
141848,"No Pilot"
141849,"No Pilot"
141850,"No Pilot"
141856,"Passenger"
141857,"Passenger"
141858,"Passenger"
141859,"Passenger"
141860,"Passenger"
141862,"No Driver"
141863,"Weather"
141864,"Weather"
141865,"No Pilot"
141866,"No Pilot"
141869,"No Pilot"
141870,"No Pilot"
141871,"No Pilot"
141872,"No Pilot"
141874,"Weather"
141875,"Weather"
141881,"Passenger"
141882,"Passenger"
141883,"Weather"
141884,"Weather"
141888,"Passenger"
141889,"Passenger"
141890,"Passenger Health"
141891,"Passenger Health"
141892,"Passenger Appt Change"
141893,"Passenger Appt Change"
141894,"Passenger Appt Change"
141895,"Passenger Appt Change"
141900,"Data Entry Error"
141922,"Passenger"
141923,"No Driver"
141927,"Weather Other Leg"
141928,"Weather"
141929,"No Driver"
141930,"No Driver"
141931,"Other Agency"
141932,"Other Agency"
141933,"Other Agency"
141939,"Weather"
141940,"Weather"
141941,"Weather"
141942,"Weather"
141943,"Weather"
141944,"Weather"
141945,"Weather"
141946,"Weather"
141950,"No Driver"
141954,"No Driver"
141955,"No Driver"
141957,"Data Entry Error"
141958,"Data Entry Error"
141959,"Data Entry Error"
141960,"Data Entry Error"
141965,"Data Entry Error"
141966,"Data Entry Error"
141967,"No Pilot"
141968,"No Pilot"
141969,"No Pilot"
141970,"No Pilot"
141972,"No Driver"
141973,"No Driver"
141975,"Passenger Appt Change"
141976,"Passenger Appt Change"
141981,"Passenger Appt Change"
141982,"Passenger Appt Change"
141983,"Passenger Appt Change"
141984,"Passenger Appt Change"
141985,"No Pilot"
141986,"No Pilot"
141987,"Passenger"
141988,"Passenger"
141999,"Weather"
142000,"Weather"
142001,"No Driver"
142005,"No Driver"
142022,"No Driver"
142023,"No Driver"
142025,"Weather"
142026,"Weather"
142027,"Weather"
142028,"Weather"
142032,"No Driver"
142033,"No Driver"
142035,"Passenger Concern"
142036,"Passenger Concern"
142037,"Passenger Health"
142038,"Passenger Health"
142040,"No Driver"
142041,"No Driver"
142044,"No Driver"
142045,"Weather"
142046,"Weather"
142055,"Passenger"
142056,"Passenger"
142057,"Passenger"
142058,"Passenger"
142074,"Mechanical: "
142078,"Weather"
142079,"No Pilot"
142081,"Mechanical: "
142082,"No Pilot"
142084,"No Pilot"
142087,"Passenger"
142090,"Weather"
142099,"Weather"
142100,"Weather"
142101,"Weather"
142102,"Weather"
142103,"Passenger"
142104,"Passenger"
142105,"Passenger"
142127,"No Pilot"
142134,"Weather"
142137,"Passenger"
142138,"No Driver"
142149,"No Driver"
142150,"No Driver"
142153,"Passenger"
142154,"No Driver"
142174,"Passenger"
142181,"Data Entry Error"
142204,"Passenger Health"
142205,"Passenger Health"
142206,"Passenger Health"
142207,"Passenger Health"
142213,"Short Notice"
142214,"Short Notice"
142221,"Short Notice"
142222,"Short Notice"
142223,"Short Notice"
142226,"Passenger Health"
142227,"Passenger Appt Change"
142228,"Passenger Appt Change"
142229,"Passenger Appt Change"
142230,"Passenger Appt Change"
142277,"No Driver"
142278,"No Driver"
142326,"Self"
142370,"Passenger"
142371,"Passenger"
142372,"Passenger"
142373,"Passenger"
